OBJECTID,VERTICE,REGION,PROVINCIA,DISTRITO,LOCALIDAD,LATITUD,LONGITUD
28952,3944.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,ALLPA ORCCONA,-14.274785810,-72.12173601
28953,3945.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,ALLPA ORCCONA,-14.274739910,-72.12173254
28954,3946.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,ALLPA ORCCONA,-14.274670340,-72.12167321
28955,3947.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,YAURI YAURI,-14.370780850,-72.18508979
28956,3948.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CAIRAHUIRE,-14.517769060,-72.33526315
28957,3949.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.528966570,-72.12009441
28958,3950.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.529000170,-72.12007228
28959,3951.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.531139010,-72.11962645
28960,3952.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.531768320,-72.12056337
28961,3953.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.532225190,-72.12075947
28962,3954.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.532737240,-72.12016639
28963,3955.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.532766770,-72.12008639
28964,3956.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.532813720,-72.12004615
28965,3957.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.533206650,-72.11822244
28966,3958.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.532037230,-72.11935570
28967,3959.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.529553020,-72.11856704
28968,3960.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.529560870,-72.11848527
28969,3961.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.529583010,-72.11842357
28970,3962.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.528825880,-72.11678819
28971,3963.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.529886280,-72.11774311
28972,3964.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.529938440,-72.11782362
28973,3965.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.531439180,-72.11152854
28974,3966.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.531747240,-72.11143534
28975,3967.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.530627990,-72.11191477
28976,3968.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.530764610,-72.11106589
28977,3969.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.534856370,-72.11327705
28978,3970.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.532448670,-72.11807921
28979,3971.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.530573210,-72.11850741
28980,3972.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.531135260,-72.12023941
28981,3973.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.531083020,-72.12022965
28982,3974.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.527597940,-72.12158298
28983,3975.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.527754300,-72.12186965
28984,3976.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.527837890,-72.12166664
28985,3977.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.528033640,-72.12280541
28986,3978.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.528001220,-72.12211213
28987,3979.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.528067880,-72.12208615
28988,3980.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.527466660,-72.12025931
28989,3981.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.526741010,-72.12213615
28990,3982.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.525946850,-72.12216792
28991,3983.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.525775280,-72.12216886
28992,3984.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.526077730,-72.12309354
28993,3985.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.526658130,-72.12176213
28994,3986.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.526633050,-72.12207701
28995,3987.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.526646690,-72.12165854
28996,3988.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.526541660,-72.12169566
28997,3989.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.525958880,-72.12171544
28998,3990.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.525663960,-72.12127097
28999,3991.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.524047090,-72.12172298
29000,3992.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.523772610,-72.12364432
29001,3993.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.523679370,-72.12380164
29002,3994.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.528125620,-72.11821640
29003,3995.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.522772370,-72.12302872
29004,3996.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.522865170,-72.12292510
29005,3997.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.526554490,-72.12177811
29006,3998.00000000000,CUSCO,ANTA,ANTA,QUEHUARNIYOC,-13.526680970,-72.12156454
29007,3999.00000000000,CUSCO,ANTA,ANCAHUASI,HUILLCCARARA,-13.503729010,-72.31631330
29008,4000.00000000000,CUSCO,ANTA,ANCAHUASI,HUILLCCARARA,-13.494079730,-72.31205328
29009,4001.00000000000,CUSCO,ANTA,ANCAHUASI,HUILLCCARARA,-13.494209110,-72.31217141
29010,4002.00000000000,CUSCO,ANTA,ANCAHUASI,HUILLCCARARA,-13.495560060,-72.31454096
29011,4003.00000000000,CUSCO,ANTA,ANCAHUASI,HUILLCCARARA,-13.495558700,-72.31398893
29012,4004.00000000000,CUSCO,ANTA,ANCAHUASI,HUILLCCARARA,-13.493528030,-72.31094955
29013,4005.00000000000,CUSCO,ANTA,ANCAHUASI,HUILLCCARARA,-13.494167020,-72.31220628
29014,4006.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.431418190,-72.33121897
29015,4007.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.431509190,-72.33118844
29016,4008.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.431548010,-72.33138661
29017,4009.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.431448090,-72.33146238
29018,4010.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.431090550,-72.33281743
29019,4011.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.430063170,-72.33280520
29020,4012.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.429871450,-72.33201502
29021,4013.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.429811250,-72.33207792
29022,4014.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.429611810,-72.33200966
29023,4015.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.429574490,-72.33279409
29024,4016.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.426803630,-72.33135233
29025,4017.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.426721540,-72.33135681
29026,4018.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.426770300,-72.33090543
29027,4019.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.426757430,-72.33100773
29028,4020.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.427073740,-72.33005102
29029,4021.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.426321510,-72.32978365
29030,4022.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.426378160,-72.32977412
29031,4023.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.426343660,-72.32968693
29032,4024.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.424479180,-72.33229539
29033,4025.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.424587910,-72.33229088
29034,4026.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.424548180,-72.33222250
29035,4027.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.424811920,-72.33187733
29036,4028.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.424882630,-72.33189729
29037,4029.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.424870940,-72.33178928
29038,4030.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.424510060,-72.33166362
29039,4031.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.429666000,-72.33292810
29040,4032.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.424438360,-72.33166858
29041,4033.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.431474920,-72.33873019
29042,4034.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.425462370,-72.33544096
29043,4035.00000000000,CUSCO,ANTA,ANCAHUASI,PUMAPATA,-13.419021500,-72.32553439
29044,4036.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CHAMACA,-14.373942500,-72.16494601
29045,4037.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CHAMACA,-14.373987430,-72.16488386
29046,4038.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CHAMACA,-14.373364950,-72.16534892
29047,4039.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CHAMACA,-14.373339820,-72.16526870
29048,4040.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CHAMACA,-14.373688350,-72.16568785
29049,4041.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CHAMACA,-14.373802310,-72.16571340
29050,4042.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CHAMACA,-14.373932370,-72.16562970
29051,4043.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CHAMACA,-14.373880910,-72.16550641
29052,4044.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.410061090,-72.12906477
29053,4045.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.410595530,-72.12950625
29054,4046.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.412624720,-72.12699975
29055,4047.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.410147770,-72.12911106
29056,4048.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.410099650,-72.12913162
29057,4049.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.413687550,-72.12973556
29058,4050.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.413868430,-72.12982903
29059,4051.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.413767060,-72.12972400
29060,4052.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.413738490,-72.12978663
29061,4053.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.413750870,-72.12983226
29062,4054.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.414204290,-72.13002751
29063,4055.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.414322360,-72.12997926
29064,4056.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.414262030,-72.13007606
29065,4057.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.414327170,-72.13004141
29066,4058.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.414106800,-72.12976823
29067,4059.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.413637770,-72.12966049
29068,4060.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.416992820,-72.13597317
29069,4061.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.417111230,-72.13607142
29070,4062.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.417133890,-72.13602713
29071,4063.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.421635030,-72.13403708
29072,4064.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.421585360,-72.13401933
29073,4065.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.421677520,-72.13396439
29074,4066.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.421647420,-72.13390722
29075,4067.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.421590810,-72.13387810
29076,4068.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.421531750,-72.13391477
29077,4069.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.422781840,-72.12972455
29078,4070.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.418210780,-72.12589672
29079,4071.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.413809630,-72.13142731
29080,4072.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.413782600,-72.13138629
29081,4073.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.413728080,-72.13144140
29082,4074.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.416562940,-72.12128981
29083,4075.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.417430990,-72.12118291
29084,4076.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.409704900,-72.11824179
29085,4077.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.417448860,-72.12099045
29086,4078.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CORA CORA,-14.417565190,-72.12108826
29087,4079.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CCALLAPANI,-14.414804070,-72.14131545
29088,4080.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CCALLAPANI,-14.414760670,-72.14121655
29089,4081.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CCALLAPANI,-14.414774970,-72.14126946
29090,4082.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,CCALLAPANI,-14.425063080,-72.13380369
29091,4083.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PFUISA,-14.426754200,-72.12657822
29092,4084.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PFUISA,-14.426828300,-72.12652878
29093,4085.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PFUISA,-14.426823410,-72.12664880
29094,4086.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PFUISA,-14.426933670,-72.12661938
29095,4087.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PFUISA,-14.427372800,-72.12675830
29096,4088.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.441744640,-72.16469938
29097,4089.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.441399180,-72.16097576
29098,4090.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.429563770,-72.16015714
29099,4091.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.428999460,-72.16000780
29100,4092.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436790680,-72.15787797
29101,4093.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.435975790,-72.15777231
29102,4094.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.435947140,-72.15764240
29103,4095.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.435959790,-72.15770914
29104,4096.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436019730,-72.15770941
29105,4097.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436216110,-72.15776374
29106,4098.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436839850,-72.15786537
29107,4099.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.437575220,-72.15749088
29108,4100.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436377580,-72.15842679
29109,4101.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436434020,-72.15846713
29110,4102.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436385790,-72.15852649
29111,4103.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436056030,-72.15778825
29112,4104.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436070390,-72.15772271
29113,4105.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.434694390,-72.15973252
29114,4106.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.434681990,-72.15991871
29115,4107.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.434766910,-72.15987381
29116,4108.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.434897990,-72.15995779
29117,4109.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.434882330,-72.16009393
29118,4110.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.434782790,-72.16003395
29119,4111.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436519000,-72.15865813
29120,4112.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436505710,-72.15855796
29121,4113.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436455640,-72.15858114
29122,4114.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.435653320,-72.15844840
29123,4115.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.435663180,-72.15848852
29124,4116.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.435655130,-72.15852691
29125,4117.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.435616090,-72.15838550
29126,4118.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436893640,-72.15806431
29127,4119.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436839920,-72.15795298
29128,4120.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.436924220,-72.15797506
29129,4121.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.437870950,-72.16716938
29130,4122.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.427547500,-72.15945758
29131,4123.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.427492560,-72.15946491
29132,4124.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.427260630,-72.15958345
29133,4125.00000000000,CUSCO,CHUMBIVILCAS,LLUSCO,PAMPALLACTA,-14.427245510,-72.15943701
29134,4126.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.442300140,-72.22036054
29135,4127.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.442693020,-72.22034102
29136,4128.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.441175720,-72.21748407
29137,4129.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.441158630,-72.21755021
29138,4130.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.441433140,-72.21271015
29139,4131.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.441444770,-72.21285528
29140,4132.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.441479670,-72.21280856
29141,4133.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.437594210,-72.21261298
29142,4134.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.437688590,-72.21270011
29143,4135.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.437620760,-72.21274248
29144,4136.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.437780530,-72.21273700
29145,4137.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.437743000,-72.21263760
29146,4138.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.437720290,-72.21279646
29147,4139.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440470950,-72.21527243
29148,4140.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440321300,-72.21532359
29149,4141.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440318430,-72.21524037
29150,4142.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440342980,-72.21541455
29151,4143.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440377340,-72.21536210
29152,4144.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.441087000,-72.21753586
29153,4145.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440273830,-72.21720033
29154,4146.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440517620,-72.21664351
29155,4147.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440120450,-72.21674433
29156,4148.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440113890,-72.21698240
29157,4149.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440172230,-72.21691102
29158,4150.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440187170,-72.21679044
29159,4151.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440424470,-72.21522246
29160,4152.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440219200,-72.21519388
29161,4153.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440286420,-72.21543413
29162,4154.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.437545550,-72.21266854
29163,4155.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.435048840,-72.21244619
29164,4156.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.434923620,-72.21227631
29165,4157.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.442652170,-72.22039979
29166,4158.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.442593530,-72.22037966
29167,4159.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.442583320,-72.22028915
29168,4160.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.442551240,-72.21412311
29169,4161.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.442657460,-72.21421144
29170,4162.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.442498200,-72.21431649
29171,4163.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.442141930,-72.21581639
29172,4164.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.442191820,-72.21589307
29173,4165.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.442138700,-72.21591824
29174,4166.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.442086960,-72.21590031
29175,4167.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.445235740,-72.21721734
29176,4168.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.445133180,-72.21725001
29177,4169.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.441127820,-72.21760992
29178,4170.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.440083420,-72.21666410
29179,4171.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.441245760,-72.21326657
29180,4172.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.441186420,-72.21319709
29181,4173.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.441173580,-72.21335783
29182,4174.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.441258250,-72.21335325
29183,4175.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.442586230,-72.21428980
29184,4176.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.445015680,-72.21726895
29185,4177.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.441494020,-72.21344206
29186,4178.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.439707770,-72.21209082
29187,4179.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.439741790,-72.21216304
29188,4180.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.439768190,-72.21210369
29189,4181.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.438704910,-72.21278544
29190,4182.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.436576000,-72.20993544
29191,4183.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.436479920,-72.20995541
29192,4184.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.436638580,-72.20982981
29193,4185.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.439010010,-72.20972822
29194,4186.00000000000,CUSCO,CHUMBIVILCAS,QUIÑOTA,PERCCATUYO,-14.443367470,-72.20892104
